text,sentiment,cleaned_text,final_result
RT @AdamMancini4: We continue to hover in $SPX at resistance of the rising wedge that now everyone's posted. I posted yesterday I was looki…,neutral,RT @AdamMancini4: We continue to hover in $SPX at resistance of the rising wedge that now everyone's posted. I posted yesterday I was looki…,0.0
Looks like $JPM is propping up another restaurant company as $RRGB enters equity distribution agreement for up to $40M,positive,Looks like $JPM is propping up another restaurant company as $RRGB enters equity distribution agreement for up to $40M,0.6908
Group 3: Weekly Technical Video available for viewing in members area of https://t.co/BGHCdJqUxD #Elliottwave #Trading #Stocks #ETFs,neutral,Group 3: Weekly Technical Video available for viewing in members area of https://t.co/BGHCdJqUxD #Elliottwave #Trading #Stocks #ETFs,0.0
Reinsurance Group of America Inc $RGA Receives Consensus Rating of “Hold” from Brokerages https://t.co/O3s9Bq3V6U #stocks,neutral,Reinsurance Group of America Inc $RGA Receives Consensus Rating of “Hold” from Brokerages https://t.co/O3s9Bq3V6U #stocks,0.0
RT @NorthmanTrader: Since @JeffBezos &amp; $AMZN are making a killing due to their entire retail competition being forced to shut down perhaps…,negative,RT @NorthmanTrader: Since @JeffBezos &amp; $AMZN are making a killing due to their entire retail competition being forced to shut down perhaps…,-0.8126
"Strong Stocks  watch-list for trading on June 24, 2020 $QQQ $SPY $IWM @tradealike #success #trading #options #stock #investing
$GOOGL $BLK $CLX $V $DG $KMB $ZTS $TGT $CL $SNE https://t.co/iOTkDb14uk",positive,"Strong Stocks  watch-list for trading on June 24, 2020 $QQQ $SPY $IWM @tradealike #success #trading #options #stock #investing
$GOOGL $BLK $CLX $V $DG $KMB $ZTS $TGT $CL $SNE https://t.co/iOTkDb14uk",0.7906
"Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK

https://t.co/gHGOQ1ObZV",positive,"Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK

https://t.co/gHGOQ1ObZV",0.4576
Dow up 350 $AAPL $AMZN $TSLA $NVDA $NFLX $BABA $MSFT $SPY $QQQ https://t.co/Iwc1Wt9XSR,positive,Dow up 350 $AAPL $AMZN $TSLA $NVDA $NFLX $BABA $MSFT $SPY $QQQ https://t.co/Iwc1Wt9XSR,0.0
"Hostess Brands Inc $TWNK Insider Sells $4,028,538.78 in Stock https://t.co/5f9hazuLWf #stocks",negative,"Hostess Brands Inc $TWNK Insider Sells $4,028,538.78 in Stock https://t.co/5f9hazuLWf #stocks",0.0
"UnitedHealth posts revenue at $62.1B in Q2, up 2.5% on an annual basis
$UNH
https://t.co/ocIXXSEUIq",neutral,"UnitedHealth posts revenue at $62.1B in Q2, up 2.5% on an annual basis
$UNH
https://t.co/ocIXXSEUIq",0.0
Restaurant Brands International $QSR – Research Analysts’ Weekly Ratings Changes https://t.co/SfeHSvChMT #stocks,neutral,Restaurant Brands International $QSR – Research Analysts’ Weekly Ratings Changes https://t.co/SfeHSvChMT #stocks,0.0
"RT @BrianFeroldi: Great list of free investing resources:

1) Yahoo Finance - https://t.co/Xx3zedsQmJ

Most useful tabs:

Summary
Statistic…",positive,"RT @BrianFeroldi: Great list of free investing resources:

1) Yahoo Finance - https://t.co/Xx3zedsQmJ

Most useful tabs:

Summary
Statistic…",0.8908
"You are doing investment in a company , not in a stock market. 

#investing #stocks #stockmarkets #ValueInvesting",positive,"You are doing investment in a company , not in a stock market. 

#investing #stocks #stockmarkets #ValueInvesting",0.0
$AAPL Steady...... Steady.... Easy does it now. Think we can put on another 80 before she tumbles. https://t.co/OVrCyZY3ly,positive,$AAPL Steady...... Steady.... Easy does it now. Think we can put on another 80 before she tumbles. https://t.co/OVrCyZY3ly,0.4404
EURUSD Rebounds and Extends Gain to the Region of 1.0900 Level #stocks #trading ... https://t.co/znauJngpRT,positive,EURUSD Rebounds and Extends Gain to the Region of 1.0900 Level #stocks #trading ... https://t.co/znauJngpRT,0.5994
$TWTR $FB $GOOG - Trump order to enable punishment for social media - WP https://t.co/MJcmwbTYlq,negative,$TWTR $FB $GOOG - Trump order to enable punishment for social media - WP https://t.co/MJcmwbTYlq,-0.1197
Futures Movers: Oil finishes higher with supply cuts and pickup in demand lifting U.S. prices by more than 3% #stocks #market https://t.co/k5iFXKNBpw,positive,Futures Movers: Oil finishes higher with supply cuts and pickup in demand lifting U.S. prices by more than 3% #stocks #market https://t.co/k5iFXKNBpw,-0.4019
"@Mindwbw $AAPL keeps milking their customers. 100% fine with that, every business does that. But the customers dont have any milk left.",positive,"@Mindwbw $AAPL keeps milking their customers. 100% fine with that, every business does that. But the customers dont have any milk left.",0.1027
RT @RedDogT3: $FB looks tight again. It's been a bit of play since the President criticized social media names. I did buy some vs. the $225…,negative,RT @RedDogT3: $FB looks tight again. It's been a bit of play since the President criticized social media names. I did buy some vs. the $225…,-0.0258
"Implied Volatility getting it done with Dmitry !! This can help in your research in $T  $Z $V  and $MS  for examplr,  https://t.co/2ngRM0KVde
#options #optionstrading #tradingideas #volatility #investing",positive,"Implied Volatility getting it done with Dmitry !! This can help in your research in $T  $Z $V  and $MS  for examplr,  https://t.co/2ngRM0KVde
#options #optionstrading #tradingideas #volatility #investing",0.508
"Nothing like a cup of coffee &amp; reviewing the capital markets to start a Saturday morning. First stop US #stocks:

Momentum surge in Consumer Disc. and Comm. Serv. sectors &amp; a bounce out of Financials to close the week on potential COVID-19 drug innovation. @FactSet data. https://t.co/SLkSyr1vZB",neutral,"Nothing like a cup of coffee &amp; reviewing the capital markets to start a Saturday morning. First stop US #stocks:

Momentum surge in Consumer Disc. and Comm. Serv. sectors &amp; a bounce out of Financials to close the week on potential COVID-19 drug innovation. @FactSet data. https://t.co/SLkSyr1vZB",-0.1803
RT @stockspastor: $SPY bullishness can’t be ignored.  Already overbought but they continue to push it higher.  Thanks to free money @Option…,positive,RT @stockspastor: $SPY bullishness can’t be ignored.  Already overbought but they continue to push it higher.  Thanks to free money @Option…,0.8248
"RT @leadlagreport: OECD projects the European region’s growth to be worst hit by the pandemic in 2020, while Korea and China (the original…",negative,"RT @leadlagreport: OECD projects the European region’s growth to be worst hit by the pandemic in 2020, while Korea and China (the original…",-0.3612
So who bought $AMZN in March when it was in the $1600s? It’s over $3000 now. Wild!,positive,So who bought $AMZN in March when it was in the $1600s? It’s over $3000 now. Wild!,0.0
RT @TimmerFidelity: (THREAD) Could the huge rally since March 23 be just a bear market rally? And how would we know? Let’s take a look at h…,negative,RT @TimmerFidelity: (THREAD) Could the huge rally since March 23 be just a bear market rally? And how would we know? Let’s take a look at h…,0.3939
"RT @MarkMcSherryNY: .
Standard Life Aberdeen To Sell Another India Stake For £260m - Scottish Financial Review

https://t.co/ItvE4dmVgg

@h…",negative,"RT @MarkMcSherryNY: .
Standard Life Aberdeen To Sell Another India Stake For £260m - Scottish Financial Review

https://t.co/ItvE4dmVgg

@h…",0.0
"RT @Madison89421615: SELL #BITCOIN
BUY #GOLD

4YR Weekly - $GOLD 50MA Bouncing

$btcusd $eth $ethusd $usdt $xrp $xrpusd $bch $bchusd $bsv $…",neutral,"RT @Madison89421615: SELL #BITCOIN
BUY #GOLD

4YR Weekly - $GOLD 50MA Bouncing

$btcusd $eth $ethusd $usdt $xrp $xrpusd $bch $bchusd $bsv $…",0.0
RT @GerberKawasaki: The Fed is buying everything. Markets moving higher. They borrow at zero and earn positive returns on these bonds. The…,positive,RT @GerberKawasaki: The Fed is buying everything. Markets moving higher. They borrow at zero and earn positive returns on these bonds. The…,0.5574
$NQ $ES_F softer but still green. Would prefer green open as gap down on $SPX would open up possibility of a gap fill higher. Watching $SPX 5EMA downside support and the gap fill higher at 2912 resistance. Also intrigued by 5 month EMA 2898 which is also yesterday's HOD.,positive,$NQ $ES_F softer but still green. Would prefer green open as gap down on $SPX would open up possibility of a gap fill higher. Watching $SPX 5EMA downside support and the gap fill higher at 2912 resistance. Also intrigued by 5 month EMA 2898 which is also yesterday's HOD.,0.2617
"RT @YahooFinance: Highlight: For $AAPL, “there’s prospects potentially more so of a V-shaped recovery,” @DeutscheBank Research Analyst Jeri…",positive,"RT @YahooFinance: Highlight: For $AAPL, “there’s prospects potentially more so of a V-shaped recovery,” @DeutscheBank Research Analyst Jeri…",0.5574
"RT @forexanalytix: Take a Peek of the Week Ahead! https://t.co/064TwtIgm4 
In today's video Blake discusses the $SPX $AUDJPY $AUDUSD and $E…",neutral,"RT @forexanalytix: Take a Peek of the Week Ahead! https://t.co/064TwtIgm4 
In today's video Blake discusses the $SPX $AUDJPY $AUDUSD and $E…",0.0
"RT @TheDividendDean: 📈 Free Technical Analysis Stock Lesson 📉

Want to learn more about the tools day traders use?

I'm going to break down…",neutral,"RT @TheDividendDean: 📈 Free Technical Analysis Stock Lesson 📉

Want to learn more about the tools day traders use?

I'm going to break down…",0.5574
"RT @ISABELNET_SA: 🇨🇳 China Flows

Second largest weekly inflow into China ever. Is a new bubble in the making, as in 2015? 👉 https://t.co/J…",neutral,"RT @ISABELNET_SA: 🇨🇳 China Flows

Second largest weekly inflow into China ever. Is a new bubble in the making, as in 2015? 👉 https://t.co/J…",0.0
"Eeryone loading up here ? 
Load the boat 
$AAPL 450-500
$TSLA 1800
$BA 500
$AMZN 4000 
$GOOGL 2000
$HTZ 20++
bookmark this @me after the next 2 Fed infusions",neutral,"Eeryone loading up here ? 
Load the boat 
$AAPL 450-500
$TSLA 1800
$BA 500
$AMZN 4000 
$GOOGL 2000
$HTZ 20++
bookmark this @me after the next 2 Fed infusions",0.0
"Source of Beijing’s big new #COVID19  outbreak is still a mystery

 https://t.co/gsnaL8cbN3 #ChinaIndiaFaceoff #ChinaLiedAndPeopleDied #China #COVID19 $HAO $BCNA $ASHX $FLTW $CHNA $CHIX $YAO $CNYA $ZHOK $CQQQ $NIO $TVIX $UVXY $CHIM $CHII $AFTY $NIO $TSLA $AAPL $AEMD $AMZN $CHTR https://t.co/aDnngFkEQj",neutral,"Source of Beijing’s big new #COVID19  outbreak is still a mystery

 https://t.co/gsnaL8cbN3 #ChinaIndiaFaceoff #ChinaLiedAndPeopleDied #China #COVID19 $HAO $BCNA $ASHX $FLTW $CHNA $CHIX $YAO $CNYA $ZHOK $CQQQ $NIO $TVIX $UVXY $CHIM $CHII $AFTY $NIO $TSLA $AAPL $AEMD $AMZN $CHTR https://t.co/aDnngFkEQj",0.0
Charles Schwab Co. $SCHW Receives Consensus Recommendation of “Hold” from Analysts https://t.co/JNLav1AEzl #stocks,neutral,Charles Schwab Co. $SCHW Receives Consensus Recommendation of “Hold” from Analysts https://t.co/JNLav1AEzl #stocks,0.0
RT @raymond10mm: #down day again $spx $es_f $AAPL #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $goo…,negative,RT @raymond10mm: #down day again $spx $es_f $AAPL #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $goo…,0.0
Shanghai Disneyland Tickets Sold Out in Minutes $DIS  https://t.co/uylg6W1VDH,positive,Shanghai Disneyland Tickets Sold Out in Minutes $DIS  https://t.co/uylg6W1VDH,0.0
"RT @freezerohedge: Major companies that have said they're decreasing or halting ad spending with $FB

Adidas
Reebok
Ford
HP
Microsoft
Unile…",negative,"RT @freezerohedge: Major companies that have said they're decreasing or halting ad spending with $FB

Adidas
Reebok
Ford
HP
Microsoft
Unile…",0.0
"Breakdown #stocks (sharp move below recent support)

$HPQ $MRO $TBLT $IRWD $DVN $WKHS $BCRX $CLR $AKBA $IOVA 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/ntbYbUlrMe",negative,"Breakdown #stocks (sharp move below recent support)

$HPQ $MRO $TBLT $IRWD $DVN $WKHS $BCRX $CLR $AKBA $IOVA 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/ntbYbUlrMe",0.4019
"RT @permabear_uk: $MSFT broke a new historic high, settling +0.8% to $189.80. A day for Nadella and team to celebrate. @petenajarian https:…",positive,"RT @permabear_uk: $MSFT broke a new historic high, settling +0.8% to $189.80. A day for Nadella and team to celebrate. @petenajarian https:…",0.2263
@CNBCFastMoney $AAPL-- WILL WARN SOON. INSIDER SELLING,negative,@CNBCFastMoney $AAPL-- WILL WARN SOON. INSIDER SELLING,-0.2808
"A quick explanation on what trailing stops are as well as how to visualize them.

#didyouknow #stockmarket #technicalanalysis #trading #knowledgeispower #stocks #learningeveryday #stoploss #trailingSL #profitidea #knowledgeisprofit https://t.co/Cqc3FG29gB",negative,"A quick explanation on what trailing stops are as well as how to visualize them.

#didyouknow #stockmarket #technicalanalysis #trading #knowledgeispower #stocks #learningeveryday #stoploss #trailingSL #profitidea #knowledgeisprofit https://t.co/Cqc3FG29gB",0.128
RT @Drugdoctor2014: $AYTU Bio $1.54 - it's $25  Rapid Test shows 39 of 39 positive results CONFIRMED with second test!  $SM $ECR $GPOR $CXO…,positive,RT @Drugdoctor2014: $AYTU Bio $1.54 - it's $25  Rapid Test shows 39 of 39 positive results CONFIRMED with second test!  $SM $ECR $GPOR $CXO…,0.5983
"RT @conkers3: @amanzella3 @Borg74 @HW_MA @TheAngelofAIM1
@AIM_profit @TunbridgeJacqui @rubenescu10 
@cH2ange @glr_1990 @MY21_Oracle @henryv…",neutral,"RT @conkers3: @amanzella3 @Borg74 @HW_MA @TheAngelofAIM1
@AIM_profit @TunbridgeJacqui @rubenescu10 
@cH2ange @glr_1990 @MY21_Oracle @henryv…",0.0
"RT @SilviaBellrock: Hi everyone, I just uploaded a new video on YouTube 👉🏼 https://t.co/EYoGnYmJbf
I am talking about the current market si…",neutral,"RT @SilviaBellrock: Hi everyone, I just uploaded a new video on YouTube 👉🏼 https://t.co/EYoGnYmJbf
I am talking about the current market si…",0.0
RT @Sandro_power: Live Stream Tonight on my  youtube  https://t.co/oN9Cc4EGKy  at 9:45pm EST Time Canada Fiqure out your time zone to match…,neutral,RT @Sandro_power: Live Stream Tonight on my  youtube  https://t.co/oN9Cc4EGKy  at 9:45pm EST Time Canada Fiqure out your time zone to match…,0.0
"@BasaniteI,( OTC: $BASA )
Building America Back Better 🇺🇸

“ BasaFlex,™  Steel Alternative ”
* Made from volcanic rock
* Stronger than steel
* Will never rust. 🚧

#Rebuilding #BuildBackBetter  
#Innovative #infrastructure @CNBC
#Construction #stocks #CNBC #StockMarket $ALYI https://t.co/1BEeIvVDga",positive,"@BasaniteI,( OTC: $BASA )
Building America Back Better 🇺🇸

“ BasaFlex,™  Steel Alternative ”
* Made from volcanic rock
* Stronger than steel
* Will never rust. 🚧

#Rebuilding #BuildBackBetter  
#Innovative #infrastructure @CNBC
#Construction #stocks #CNBC #StockMarket $ALYI https://t.co/1BEeIvVDga",0.8126
One for the #MoveWest crowd. [Chance to become Jan Koum's neighbor.] $FB https://t.co/N0VMQ0qFHs,neutral,One for the #MoveWest crowd. [Chance to become Jan Koum's neighbor.] $FB https://t.co/N0VMQ0qFHs,0.25
RT @WallStCynic: Sigh. The ridiculous “$TSLA is just like $AMZN in its early days” trope is making the rounds again. Setting aside that the…,neutral,RT @WallStCynic: Sigh. The ridiculous “$TSLA is just like $AMZN in its early days” trope is making the rounds again. Setting aside that the…,0.0258
RT @BrokeDayTrader: @CNBCnow Here comes more Chinese sanctions for Hong Kong. Funny how he waits til after the markets close. If it were go…,negative,RT @BrokeDayTrader: @CNBCnow Here comes more Chinese sanctions for Hong Kong. Funny how he waits til after the markets close. If it were go…,0.4404
$AMZN $2992 you’re welcome,positive,$AMZN $2992 you’re welcome,0.4588
"Hard to argue that #bitcoin is not correlating with stocks at the moment. #bitcoin seemed to go green last Sunday when $SPX and $DOW futures traded green and followed through with a move to $7,440, but #btc bulls lost momentum over the weekend. Again.",negative,"Hard to argue that #bitcoin is not correlating with stocks at the moment. #bitcoin seemed to go green last Sunday when $SPX and $DOW futures traded green and followed through with a move to $7,440, but #btc bulls lost momentum over the weekend. Again.",-0.5927
"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",neutral,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",0.0
"Todays Stonks:
 S&amp;P 500 is Starting to Stonk (0.47%)
Dow 30 is Starting to Stonk (0.85%)
Nasdaq is Starting to Stonk (0.17%)

 #Stonks #Stocks #StockMarket",neutral,"Todays Stonks:
 S&amp;P 500 is Starting to Stonk (0.47%)
Dow 30 is Starting to Stonk (0.85%)
Nasdaq is Starting to Stonk (0.17%)

 #Stonks #Stocks #StockMarket",0.0
"RT @JohnTocci: I don’t know who needs to hear this, but $AMZN is ridiculously overvalued at the current price.",negative,"RT @JohnTocci: I don’t know who needs to hear this, but $AMZN is ridiculously overvalued at the current price.",-0.4767
"RT @realJosephRich: If you're buying based on ""virus optimism"", I'm sorry, you're an idiot. 

$JPM missed earnings by over 50% (0.78 vs 1.8…",negative,"RT @realJosephRich: If you're buying based on ""virus optimism"", I'm sorry, you're an idiot. 

$JPM missed earnings by over 50% (0.78 vs 1.8…",-0.3182
$EWJ https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Nikkei #stocks https://t.co/IRI1QQuXha,negative,$EWJ https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Nikkei #stocks https://t.co/IRI1QQuXha,0.0
"RT @QuantTradingAI: Do you TILT when trading?   Learn to trade without emotions by using AI

Trade Ideas A.I./Algos have been on fire the p…",neutral,"RT @QuantTradingAI: Do you TILT when trading?   Learn to trade without emotions by using AI

Trade Ideas A.I./Algos have been on fire the p…",-0.34
"RT @unseen1_unseen: Market finishes higher.   

Dow up +280pts 
SP500 up +1.44%
Nasdaq up 0.77%

It was a very good week for the market. Fi…",positive,"RT @unseen1_unseen: Market finishes higher.   

Dow up +280pts 
SP500 up +1.44%
Nasdaq up 0.77%

It was a very good week for the market. Fi…",0.4927
"RT @letsinvestnow: $JPM Great uptrend since breaking out of a multi year base. Good EPS today to help it continue higher 

 https://t.co/kr…",positive,"RT @letsinvestnow: $JPM Great uptrend since breaking out of a multi year base. Good EPS today to help it continue higher 

 https://t.co/kr…",0.8658
@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA,positive,@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA,0.0
"$BYND guys news, this could be a great swing after dust settles
https://t.co/qodH7IlN46
https://t.co/fkQ9G5X0fB
https://t.co/DvUeqCl2I0
https://t.co/fJn680GtHm
$SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $MRNA $PTON $MRK $AMD $NVDA $SHOP $SQ $BYND $SPCE $GE $WORK $SNAP $ROKU https://t.co/PWki9rRfgJ",positive,"$BYND guys news, this could be a great swing after dust settles
https://t.co/qodH7IlN46
https://t.co/fkQ9G5X0fB
https://t.co/DvUeqCl2I0
https://t.co/fJn680GtHm
$SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $MRNA $PTON $MRK $AMD $NVDA $SHOP $SQ $BYND $SPCE $GE $WORK $SNAP $ROKU https://t.co/PWki9rRfgJ",0.6249
"RT @NewsAurChai: Sensex jumps 290 points led by bank stocks. Equity market surged in the last 30 minutes of today's session, ending higher…",positive,"RT @NewsAurChai: Sensex jumps 290 points led by bank stocks. Equity market surged in the last 30 minutes of today's session, ending higher…",0.0
Cantor Fitzgerald Reaffirms Neutral Rating for Vocera Communications $VCRA https://t.co/TOUK0qHGGs #stocks,neutral,Cantor Fitzgerald Reaffirms Neutral Rating for Vocera Communications $VCRA https://t.co/TOUK0qHGGs #stocks,0.0
"RT @Hatchatorium: $TSN is using $MARK. They just showed it on CNBC. Plus, ROTH has a $20.50 PT on MARK. This is going to be a 40 bagger! $T…",neutral,"RT @Hatchatorium: $TSN is using $MARK. They just showed it on CNBC. Plus, ROTH has a $20.50 PT on MARK. This is going to be a 40 bagger! $T…",0.0
"#Starbucks Warns Of Big Loss, Sharply Scales Back Expansion Plans. Stock Loses Ground On Key Support #Stocks #Retail $SBUX

https://t.co/Loez1wRTBK https://t.co/pklvY30iOJ",negative,"#Starbucks Warns Of Big Loss, Sharply Scales Back Expansion Plans. Stock Loses Ground On Key Support #Stocks #Retail $SBUX

https://t.co/Loez1wRTBK https://t.co/pklvY30iOJ",-0.3182
"Building Permits (MoM) (May)
1.220M    -    1.228M    -    1.066M

Building Permits Change (May)    14.4%     -    -     -21.4%
#BuildingPermits #USD #US30 #SPX500 #FXCM",neutral,"Building Permits (MoM) (May)
1.220M    -    1.228M    -    1.066M

Building Permits Change (May)    14.4%     -    -     -21.4%
#BuildingPermits #USD #US30 #SPX500 #FXCM",0.0
"RT @Norrenberger: 1/2: For most of us, technical investment terms can be confusing.

#investment #investmentopportunities #capitalinvestmen…",negative,"RT @Norrenberger: 1/2: For most of us, technical investment terms can be confusing.

#investment #investmentopportunities #capitalinvestmen…",-0.2263
I just sold my $AAPL $370c for $5.00 per contract. I had 5 contracts.,negative,I just sold my $AAPL $370c for $5.00 per contract. I had 5 contracts.,0.0
RT @wallstreetelix5: Here comes the breach of yesterday’s high. About time. Not a top.... $es $ES_F $spy $spx,negative,RT @wallstreetelix5: Here comes the breach of yesterday’s high. About time. Not a top.... $es $ES_F $spy $spx,-0.1511
"My IRA +47% YTD gain breakdown

Stock 64%
Options 36%

Realized 82%
Unrealized 18%

Top contributors 
❇️ Stocks
$NVDA 19% (of course, right?)
$TSLA 9%
$TTD 9%
$NVTA 8%
$BA 7%

❇️ Options
$GOOGL 11%
$AMZN 10%
$SPY 5%
$BAC 4%
$GS 3%

Misc 13% https://t.co/fRbCcyaM66",positive,"My IRA +47% YTD gain breakdown

Stock 64%
Options 36%

Realized 82%
Unrealized 18%

Top contributors 
❇️ Stocks
$NVDA 19% (of course, right?)
$TSLA 9%
$TTD 9%
$NVTA 8%
$BA 7%

❇️ Options
$GOOGL 11%
$AMZN 10%
$SPY 5%
$BAC 4%
$GS 3%

Misc 13% https://t.co/fRbCcyaM66",0.6369
RT @ETFsDayTrade: This is a brief summary of our math Model for $DJIA $SPX today for you to compare va real-time. And see our previous post…,neutral,RT @ETFsDayTrade: This is a brief summary of our math Model for $DJIA $SPX today for you to compare va real-time. And see our previous post…,0.0
"$spy $ES_F $spx to be honest, that 2538 unfilled gap is actually a double unfilled gap (was a island bottom gap) https://t.co/x00mm7dTc3",positive,"$spy $ES_F $spx to be honest, that 2538 unfilled gap is actually a double unfilled gap (was a island bottom gap) https://t.co/x00mm7dTc3",0.5106
"RT @AnalystMarketer: In the team we trust 🙏https://t.co/zp6vcyvl9U
Alert + update+ chatroom 💻📱

Watchlist 📝 &amp; chart 📈
$SPY $TSLA $SHOP $AMZ…",positive,"RT @AnalystMarketer: In the team we trust 🙏https://t.co/zp6vcyvl9U
Alert + update+ chatroom 💻📱

Watchlist 📝 &amp; chart 📈
$SPY $TSLA $SHOP $AMZ…",0.6705
"$BTC #Bitcoin correlation intermarket #SP500 vs #BTC 
SARS-COVID-PART 2 

i be back

https://t.co/SrRpe0rvbx
https://t.co/CV3EmFqrZm
https://t.co/QrzlcEEmow
https://t.co/fFJYAK4ds9 https://t.co/mTXZK2WOQP",neutral,"$BTC #Bitcoin correlation intermarket #SP500 vs #BTC 
SARS-COVID-PART 2 

i be back

https://t.co/SrRpe0rvbx
https://t.co/CV3EmFqrZm
https://t.co/QrzlcEEmow
https://t.co/fFJYAK4ds9 https://t.co/mTXZK2WOQP",0.0
"RT @TicTocTick: 4/20 weekly plan:

Play only on short side below 2860, target 🎯 2661.

Friday close 2667.

$SPX $NDX #ES_F $SPY

Plz share…",negative,"RT @TicTocTick: 4/20 weekly plan:

Play only on short side below 2860, target 🎯 2661.

Friday close 2667.

$SPX $NDX #ES_F $SPY

Plz share…",0.4019
Recent Research Analysts’ Ratings Updates for Autoliv $ALV https://t.co/8CdP7zPJxJ #stocks,neutral,Recent Research Analysts’ Ratings Updates for Autoliv $ALV https://t.co/8CdP7zPJxJ #stocks,0.0
Head-To-Head Comparison: America Movil SAB de CV ADR Series L $AMX and Liberty Sirius XM Group Series A $LSXMA https://t.co/8A4HKbvmpS #stocks,neutral,Head-To-Head Comparison: America Movil SAB de CV ADR Series L $AMX and Liberty Sirius XM Group Series A $LSXMA https://t.co/8A4HKbvmpS #stocks,0.7983
"RT @DividedBrothers: 📗Brothers Divided by J.W. Worsham is ONLY $9.99 to download on        
📗Barnes &amp; Noble Nook
https://t.co/ib6fUnqpyI
#B…",neutral,"RT @DividedBrothers: 📗Brothers Divided by J.W. Worsham is ONLY $9.99 to download on        
📗Barnes &amp; Noble Nook
https://t.co/ib6fUnqpyI
#B…",0.4588
RT @ETFProfessor: The U.K. government just sold more than £3 billion worth of government bonds at a negative yield for the first time. #sto…,negative,RT @ETFProfessor: The U.K. government just sold more than £3 billion worth of government bonds at a negative yield for the first time. #sto…,-0.4215
"""Crawling from the Wreckage: US Stocks"" (4/13/20):  A review of previous major bear trends for the US stock marketplace going back about 125 years does not show a single trend which ended in one month. Will this time be different?  #stocks #coronavirus 
https://t.co/UulwqyHoPZ",negative,"""Crawling from the Wreckage: US Stocks"" (4/13/20):  A review of previous major bear trends for the US stock marketplace going back about 125 years does not show a single trend which ended in one month. Will this time be different?  #stocks #coronavirus 
https://t.co/UulwqyHoPZ",0.0
"RT @Tickeron: $AAPL in +1.02% Uptrend, growing for three consecutive days on June 3, 2020. View odds for this and other indicators: https:/…",positive,"RT @Tickeron: $AAPL in +1.02% Uptrend, growing for three consecutive days on June 3, 2020. View odds for this and other indicators: https:/…",0.1779
"$ADBE #Adobe #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlalc3 https://t.co/EIXeMynIki https://t.co/u2DBMyg8kg",positive,"$ADBE #Adobe #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlalc3 https://t.co/EIXeMynIki https://t.co/u2DBMyg8kg",0.4588
"Microsoft $MSFT  and Algorand $ALGO teams working on Secure Framework for Private Deep Learning.

👀 https://t.co/A9hbTagyC8

#blockchain #cryptonews $ada $xlm $xrp $eos @IBMBlockchain @Cointelegraph @CoinDesk #ethereum #defi $snx $link $enj $nem $ltc",positive,"Microsoft $MSFT  and Algorand $ALGO teams working on Secure Framework for Private Deep Learning.

👀 https://t.co/A9hbTagyC8

#blockchain #cryptonews $ada $xlm $xrp $eos @IBMBlockchain @Cointelegraph @CoinDesk #ethereum #defi $snx $link $enj $nem $ltc",0.34
RT @chigrl: S&amp;P500 now more concentrated in the 5 largest stocks than ever $MSFT $AAPL $FB $GOOGL $AMZN https://t.co/0W1mMCWQ59,neutral,RT @chigrl: S&amp;P500 now more concentrated in the 5 largest stocks than ever $MSFT $AAPL $FB $GOOGL $AMZN https://t.co/0W1mMCWQ59,0.0
